,productType,description,origin,links,id
710,,"nitazoxanide, antiprotozoal",Milken,,milkentreatment_176
711,,"EPAspire, oral formulation of highly purified eicosapentaenoic acid free fatty acid (EPA-FFA) in gastro-resistant capsules",Milken,,milkentreatment_177
712,,niclosamide,Milken,,milkentreatment_178
713,,"ADX-629, orally available reactive aldehyde species (RASP) inhibitor",Milken,,milkentreatment_179
714,,"ADX-1612, HSP 90 inhibitor",Milken,,milkentreatment_180
715,,"N-803, IL-15 ""superagonist""",Milken,,milkentreatment_181
716,,"piclidenoson, A3 adenosine receptor agonist",Milken,,milkentreatment_182
717,,"Ryanodex (dantrolene sodium), skeletal muscle relaxant",Milken,,milkentreatment_183
718,,Veyonda (idronoxil),Milken,,milkentreatment_184
719,,"MRx-4DP0004, strain of Bifidobacterium breve isolated from the gut microbiome of a healthy human",Milken,,milkentreatment_185
720,,"EDP1815, oral single strain of microbe",Milken,,milkentreatment_186
721,,"roscovitine seliciclib, cyclin-dependent kinase (CDK)2/9 inhibitor",Milken,,milkentreatment_187
722,,"fadraciclib (CYC065), cyclin-dependent kinase (CDK)2/9 inhibitor",Milken,,milkentreatment_188
723,,"ATYR1923, fusion protein (immuno-modulatory domain of histidyl tRNA synthetase fused to the Fc region of a human antibody) modulator of neuropilin-2",Milken,,milkentreatment_189
724,,"Farxiga (dapagliflozin), sodium-glucose cotransporter 2 (SGLTs) inhibitor",Milken,,milkentreatment_190
725,,Ruconest (recombinant human C1 esterase inhibitor),Milken,,milkentreatment_191
726,,"DIBI, iron-binding polymer",Milken,,milkentreatment_192
727,,"brensocatib, oral, reversible inhibitor of dipeptidyl peptidase 1 (DPP1)",Milken,,milkentreatment_193
728,,"Pepcid (famotidine), histamine-2 (H2) receptor antagonist",Milken,,milkentreatment_194
729,,"tradipitant, a neurokinin-1 receptor antagonist",Milken,,milkentreatment_195
730,,"GP1681, small molecule inhibitor of cytokine release",Milken,,milkentreatment_196
731,,"Metablok, peptide",Milken,,milkentreatment_197
732,,"pacritinib, oral kinase inhibitor with specificity for JAK2, IRAK1 and CSFIR",Milken,,milkentreatment_198
733,,Microbiome therapeutic,Milken,,milkentreatment_199
734,,"pH barrier, transepithelial nebulized alkaline treatment",Milken,,milkentreatment_200
735,,"Coronzot, a novel family of drugs, sequestration of the labile iron",Milken,,milkentreatment_201
736,,"Neumifil, multivalent carbohydrate binding molecules",Milken,,milkentreatment_202
737,,"bemcentinib, selective AXL kinase inhibitor",Milken,,milkentreatment_203
738,,"Otezla (apremilast), inhibitor of phosphodiesterase 4 (PDE4)",Milken,,milkentreatment_204
739,,"MN-166 (ibudilast), orally bioavailable, small molecule macrophase migration inhibitory factor (MIF) inhibitor and phosphodiesterase (PDE) -4 and -10 inhibitor",Milken,,milkentreatment_205
740,,"Yeliva (opaganib, ABC294640), oral sphingosine kinase-2 (SK2) selective inhibitor",Milken,,milkentreatment_206
741,,"RHB-107 (upamostat, WX-671), serine protease inhibitor",Milken,,milkentreatment_207
742,,"ST266, cell-free biologic made from anti-inflammatory proteins secreted by placental cells",Milken,,milkentreatment_208
743,,"Lysteda/Cyklokapron (tranexamic acid), an antifibrinolytic",Milken,,milkentreatment_209
744,,senicapoc,Milken,,milkentreatment_210
745,,"Luvox (fluvoxamine), a selective serotonin reuptake inhibitor",Milken,,milkentreatment_211
746,,"Gleevac (imatinib), kinase inhibitor",Milken,,milkentreatment_212
747,,ABX464,Milken,,milkentreatment_213
748,,"IMU-838, selective oral dihydroorotate dehydrogenase (DHODH) inhibitor",Milken,,milkentreatment_214
749,,sPIF (synthetic pre implantation factor),Milken,,milkentreatment_215
750,,"CytoSorb (blood purification device, extracorporeal cytokine adsorber))",Milken,,milkentreatment_216
751,,Extracorporeal blood purification (EBP) devices,Milken,,milkentreatment_217
752,,"Seraph100MicrobindAffinity Blood Filter (Seraphy 100), approved in the EU for pathogen reduction",Milken,,milkentreatment_218
753,,Oxiris Blood Purification Filter,Milken,,milkentreatment_219
754,,INOpulse,Milken,,milkentreatment_220
755,,Hemolung Respiratory Assist System,Milken,,milkentreatment_221
756,,"MultiFiltrate PRO System and multiBic/multiPlus Solutions, continuous renal replacement therapy (CRRT)",Milken,,milkentreatment_222
757,,Washed microbiota transplantation,Milken,,milkentreatment_223
758,,Recombinant ACE2 (angiotensin-converting enzyme 2),Milken,,milkentreatment_224
759,,"Combination of ebastine, lopinavir, and interferon alpha",Milken,,milkentreatment_225
760,,"Xofluza (baloxavir marboxil), polymerase acidic endonuclease inhibitor",Milken,,milkentreatment_226
761,,"azvudine, reverse transcriptase inhibitor",Milken,,milkentreatment_227
762,,DNA plasmid vaccine with electroporation; INO-4800,Milken,,milkenvaccine_000
763,,DNA,Milken,,milkenvaccine_001
764,,DNA with electroporation,Milken,,milkenvaccine_002
765,,DNA plasmid,Milken,,milkenvaccine_003
766,,DNA plasmid,Milken,,milkenvaccine_004
767,,"DNA plasmid, needle-free delivery",Milken,,milkenvaccine_005
768,,DNA,Milken,,milkenvaccine_006
769,,DNA,Milken,,milkenvaccine_007
770,,DNA,Milken,,milkenvaccine_008
771,,DNA,Milken,,milkenvaccine_009
772,,bacTRL-Spike,Milken,,milkenvaccine_010
773,,Inactivated,Milken,,milkenvaccine_011
774,,Inactivated (inactivated + alum); PiCoVacc,Milken,,milkenvaccine_012
775,,Inactivated (inactivated + CpG 1018),Milken,,milkenvaccine_013
776,,Inactivated,Milken,,milkenvaccine_014
777,,Inactivated,Milken,,milkenvaccine_015
778,,Inactivated,Milken,,milkenvaccine_016
779,,"VLA2001, Inactivated + CpG 1018",Milken,,milkenvaccine_017
780,,Inactivated,Milken,,milkenvaccine_018
781,,Codon deoptimized live attenuated virus,Milken,,milkenvaccine_019
782,,Codon deoptimized live attenuated virus,Milken,,milkenvaccine_020
783,,"Live attenuated virus, measles virus (S, N targets)",Milken,,milkenvaccine_021
784,,Non-replicating viral vector; MVA encoded VLP,Milken,,milkenvaccine_022
785,,Non-replicating viral vector; Ad26 (alone or with MVA boost),Milken,,milkenvaccine_023
786,,Non-replicating viral vector; replication defective simian adenovirus (GRAd) encoding SARS-CoV-2 S,Milken,,milkenvaccine_024
787,,Non-replicating viral vector; Ad5,Milken,,milkenvaccine_025
788,,Non-replicating viral vector; ChAdOx1,Milken,,milkenvaccine_026
789,,Non-replicating viral vector; MVA-S encoded,Milken,,milkenvaccine_027
790,,"AdCOVID; single-dose, intranasal vaccine; non replicating viral vector; adenovirus-based NasoVAX expressing spike protein",Milken,,milkenvaccine_028
791,,Non-replicating viral vector; Ad5 S (GREVAX™ platform),Milken,,milkenvaccine_029
792,,Oral Ad5 S,Milken,,milkenvaccine_030
793,,Adenovirus-based + HLA-matched peptides (Pan-Corona),Milken,,milkenvaccine_031
794,,"Non-replicating viral vector; Oral Vaccine
 platform",Milken,,milkenvaccine_032
795,,"Non-replicating viral vector, MVA expressing structural proteins",Milken,,milkenvaccine_033
796,,Non-replicating viral vector; dendritic cell-based vaccine,Milken,,milkenvaccine_034
797,,Non-replicating viral vector; parainfluenza virus 5 (PIV5)-based vaccine expressing the spike protein,Milken,,milkenvaccine_035
798,,Non-replicating viral vector; Adenovirus Type 5 vector (Ad5-nCoV),Milken,,milkenvaccine_036
799,,Recombinant deactivated rabies virus containing S1,Milken,,milkenvaccine_037
800,,"Protein subunit, capsid-like particle (CLP)",Milken,,milkenvaccine_038
801,,"Protein subunit, drosophila S2 insect cell expression system VLPs",Milken,,milkenvaccine_039
802,,Protein subunit; S protein,Milken,,milkenvaccine_040
803,,"Protein subunit, S protein + adjuvant",Milken,,milkenvaccine_041
804,,"Protein subunit, VLP-recombinant protein + adjuvant",Milken,,milkenvaccine_042
805,,"Protein subunit, native like trimeric subunit spike protein",Milken,,milkenvaccine_043
806,,Protein subunit; peptide,Milken,,milkenvaccine_044
807,,Protein subunit; adjuvanted protein subunit (RBD),Milken,,milkenvaccine_045
808,,Protein subunit; S protein,Milken,,milkenvaccine_046
809,,Protein subunit; recombinant spike protein with Advax adjuvant,Milken,,milkenvaccine_047
810,,Protein subunit; Ii-Key peptide,Milken,,milkenvaccine_048
811,,Protein subunit; S protein,Milken,,milkenvaccine_049
812,,"PittCoVacc, Protein subunit, microneedle arrays S1 subunit",Milken,,milkenvaccine_050
813,,Protein subunit; S protein,Milken,,milkenvaccine_051
814,,Protein subunit; COVID-19 XWG-03 truncated Spike proteins,Milken,,milkenvaccine_052
815,,"Protein subunit; S protein, baculovirus production",Milken,,milkenvaccine_053
816,,"Protein subunit; recombinant protein vaccine, utilizing baculovirus expression vector system technology",Milken,,milkenvaccine_054
817,,Protein subunit; NVX-CoV2373; Full length recombinant SARS COV-2 glycoprotein nanoparticle vaccine adjuvanted with Matrix M,Milken,,milkenvaccine_055
818,,Protein subunit (gp-96 backbone),Milken,,milkenvaccine_056
819,,Protein subunit; molecular clamp stabilized Spike protein,Milken,,milkenvaccine_057
820,,Protein subunit; peptide vaccine,Milken,,milkenvaccine_058
821,,Protein subunit; subunit vaccine,Milken,,milkenvaccine_059
822,,Protein subunit; S1 or RBD protein,Milken,,milkenvaccine_060
823,,"Protein subunit; Subunit protein, plant produced",Milken,,milkenvaccine_061
824,,"Protein subunit, recombinant protein, nanoparticles (based on S-protein and other epitopes)",Milken,,milkenvaccine_062
825,,"Protein subunit, adjuvanted microsphere peptide",Milken,,milkenvaccine_063
826,,"Protein subunit, peptide",Milken,,milkenvaccine_064
827,,"Protein subunit, synthetic long peptide vaccine candidate for S and M proteins",Milken,,milkenvaccine_065
828,,Protein subunit; oral E. coli-based protein expression system of S and N proteins,Milken,,milkenvaccine_066
829,,"Protein subunit, nanoparticle vaccine",Milken,,milkenvaccine_067
830,,Protein subunit; spike based,Milken,,milkenvaccine_068
831,,"Protein subunit, recombinant S1-Fc fusion protein",Milken,,milkenvaccine_069
832,,"Protein subunit, recombinant protein",Milken,,milkenvaccine_070
833,,"Protein subunit, recombinant S protein in IC-BEVS",Milken,,milkenvaccine_071
834,,"Protein subunit; DPX-COVID-19, protein subunit, peptide antigens formulated in LNP",Milken,,milkenvaccine_072
835,,Protein subunit; plant virus nanotechnology formulated as injectable and microneedle patch,Milken,,milkenvaccine_073
836,,OMV-based vaccine,Milken,,milkenvaccine_074
837,,OMV-based vaccine,Milken,,milkenvaccine_075
838,,"Orally delivered, heat stable subunit",Milken,,milkenvaccine_076
839,,S-2 P protein + CpG 1018,Milken,,milkenvaccine_077
840,,Peptides derived from Spike protein,Milken,,milkenvaccine_078
841,,Adjuvanted recombinant protein (RBD-Dimer),Milken,,milkenvaccine_079
842,,RBD-based,Milken,,milkenvaccine_080
843,,Outer Membrane Vesicle (OMV)-peptide,Milken,,milkenvaccine_081
844,,Replicating viral vector; YF17D Vector,Milken,,milkenvaccine_082
845,,Replicating viral vector; measles vector,Milken,,milkenvaccine_083
846,,Replicating viral vector; measles vector,Milken,,milkenvaccine_084
847,,Replicating viral vector; measles vector,Milken,,milkenvaccine_085
848,,Replicating viral vector; horsepox vector expressing S protein; TNX-1800,Milken,,milkenvaccine_086
849,,"Replicating viral vector, live viral vectored vaccine based on attenuated influenza virus backbone (intranasal)",Milken,,milkenvaccine_087
850,,"Replicating viral vector, recombinant vaccine based on Influenza A virus, for the prevention of COVID-19 (intranasal)",Milken,,milkenvaccine_088
851,,"Replicating viral vector, replication-competent VSV chimeric virus technology (VSVdeltaG) delivering the SARS-CoV-2 Spike (S) glycoprotein",Milken,,milkenvaccine_089
852,,"Replicating viral vector, influenza vector expressing RBD",Milken,,milkenvaccine_090
853,,Replicating viral vector; VSV-S,Milken,,milkenvaccine_091
854,,Replicating viral vector; VSV vector,Milken,,milkenvaccine_092
855,,M2-deficient single replication (M2SR) influenza vector,Milken,,milkenvaccine_093
856,,Newcastle disease virus vector (NDV-SARS-CoV-2/Spike),Milken,,milkenvaccine_094
857,,Avian paramyxovirus vector (APMV),Milken,,milkenvaccine_095
858,,RNA; LNP-encapsulated mRNA cocktail encoding VLP,Milken,,milkenvaccine_096
859,,RNA; LNP-encapsulated mRNA cocktail encoding RBD,Milken,,milkenvaccine_097
860,,RNA; Replicating defective SARS-CoV-2 derived RNAs,Milken,,milkenvaccine_098
861,,RNA; LNP-encapsulated mRNA,Milken,,milkenvaccine_099
862,,RNA; several mRNA candidates,Milken,,milkenvaccine_100
863,,RNA; mRNA,Milken,,milkenvaccine_101
864,,RNA; mRNA,Milken,,milkenvaccine_102
865,,RNA; mRNA lipid nanoparticle (mRNA-LNP),Milken,,milkenvaccine_103
866,,RNA; LNP-encapsulated mRNA (mRNA 1273),Milken,,milkenvaccine_104
867,,LUNAR-COV19; RNA; mRNA,Milken,,milkenvaccine_105
868,,RNA; saRNA,Milken,,milkenvaccine_106
869,,RNA; mRNA,Milken,,milkenvaccine_107
870,,3 LNP-mRNAs; BNT162,Milken,,milkenvaccine_108
871,,RNA; liposome-encapsulated mRNA,Milken,,milkenvaccine_109
872,,LNP-mRNA,Milken,,milkenvaccine_110
873,,RNA; mRNA in an intranasal delivery system (cross-strain protective COV-2 mRNA) vaccine for high-risk populations,Milken,,milkenvaccine_111
874,,RNA,Milken,,milkenvaccine_112
875,,"RNA; ZIP-1642, vaccine consists of a combination of mRNA molecules, encoding multiple SARS-CoV-2 antigens",Milken,,milkenvaccine_113
876,,mRNA,Milken,,milkenvaccine_114
877,,"VLP; virus-like particle, based on RBD displayed on virus-like particle",Milken,,milkenvaccine_115
878,,VLP; plant-derived VLP,Milken,,milkenvaccine_116
879,,VLP; ADDomerTM multiepitope display,Milken,,milkenvaccine_117
880,,VLP,Milken,,milkenvaccine_118
881,,VLP (COVID-19 and SARS1),Milken,,milkenvaccine_119
882,,VLP; eVLP,Milken,,milkenvaccine_120
883,,VLPs peptides/whole virus,Milken,,milkenvaccine_121
884,,"Enveloped virus-like particle (eVLP): Pan-coronavirus vaccine candidate, targeting COVID-19, SARS, and MERS, spike protein",Milken,,milkenvaccine_122
885,,"Gene-encoded antibody vaccine, non-viral nanoparticle delivery",Milken,,milkenvaccine_123
886,,"Self-assembling vaccine (fusion protein of a heat shock protein and Avidin, with biotinylated immunogenic peptides)",Milken,,milkenvaccine_124
887,,LV-SMENP-DC Dendritic cells modified with lentiviral vector expressing synthetic minigene based on domains of selected viral proteins; administered with antigen-specific cytotoxic T lymphocytes,Milken,,milkenvaccine_125
888,,Artificial antigen-presenting cells modified with lentiviral vector expressing synthetic minigene based on domains of selected viral proteins,Milken,,milkenvaccine_126
889,,ISR-50,Milken,,milkenvaccine_127
890,,Unknown,Milken,,milkenvaccine_128
891,,Unknown,Milken,,milkenvaccine_129
892,,Unknown,Milken,,milkenvaccine_130
893,,Unknown,Milken,,milkenvaccine_131
894,,Unknown,Milken,,milkenvaccine_132
895,,"Unknown, tobacco plant technology",Milken,,milkenvaccine_133
896,,Unknown,Milken,,milkenvaccine_134
897,,Unknown,Milken,,milkenvaccine_135
898,,Unknown,Milken,,milkenvaccine_136
899,,Unknown,Milken,,milkenvaccine_137
900,,TerraCoV2,Milken,,milkenvaccine_138
901,,AVI-205,Milken,,milkenvaccine_139
902,,Recombinant LVS ΔcapB – vectored vaccine expressing multiple SARS-CoV-2 antigens,Milken,,milkenvaccine_140
